,Date,HomeTeam,AwayTeam,avg_10fthg_h,avg_3fthg_h,expandfthg_h,avg_10ftag_h,avg_3ftag_h,expandftag_h,avg_10hthg_h,avg_3hthg_h,expandhthg_h,avg_10htag_h,avg_3htag_h,expandhtag_h,avg_10hs_h,avg_3hs_h,expandhs_h,avg_10as_h,avg_3as_h,expandas_h,avg_10hst_h,avg_3hst_h,expandhst_h,avg_10ast_h,avg_3ast_h,expandast_h,avg_10hf_h,avg_3hf_h,expandhf_h,avg_10af_h,avg_3af_h,expandaf_h,avg_10hc_h,avg_3hc_h,expandhc_h,avg_10ac_h,avg_3ac_h,expandac_h,avg_10fthg_a,avg_3fthg_a,expandfthg_a,avg_10ftag_a,avg_3ftag_a,expandftag_a,avg_10hthg_a,avg_3hthg_a,expandhthg_a,avg_10htag_a,avg_3htag_a,expandhtag_a,avg_10hs_a,avg_3hs_a,expandhs_a,avg_10as_a,avg_3as_a,expandas_a,avg_10hst_a,avg_3hst_a,expandhst_a,avg_10ast_a,avg_3ast_a,expandast_a,avg_10hf_a,avg_3hf_a,expandhf_a,avg_10af_a,avg_3af_a,expandaf_a,avg_10hc_a,avg_3hc_a,expandhc_a,avg_10ac_a,avg_3ac_a,expandac_a,FTR,avg3_goals_compare,avg3_away_goals_compare,avg3_home_goals_compare
3700,2005-02-05 00:00:00,Liverpool,Fulham,1.5,0.3333333333333333,1.4206349206349207,0.8,0.6666666666666666,1.0436507936507937,0.8,0.3333333333333333,0.6507936507936508,0.3,0.3333333333333333,0.46825396825396826,15.6,15.333333333333334,12.277777777777779,4.8,5.333333333333333,9.952380952380953,7.4,7.666666666666667,6.634920634920635,2.7,3.6666666666666665,5.2896825396825395,10.7,10.666666666666666,12.853174603174603,15.4,17.666666666666668,13.305555555555555,6.3,6.333333333333333,5.773809523809524,2.6,3.0,4.825396825396825,1.5,2.0,1.7316339169457575,1.2,1.6666666666666667,0.902925137514309,0.5,1.0,0.8973059270877968,0.4,0.6666666666666666,0.4191889886424955,12.3,9.0,14.04213760967144,8.2,6.666666666666667,8.663999077470633,7.4,6.0,7.461939958903196,4.4,3.6666666666666665,4.407368686897017,14.5,14.666666666666666,12.061070572996055,14.4,12.0,13.538093708327192,8.4,4.666666666666667,6.934769151168588,4.9,6.333333333333333,4.499901656655697,1.0,1.6666666666666667,1.0,0.3333333333333333
3702,2005-03-20 00:00:00,Liverpool,Everton,1.3,1.0,1.4293817106708213,0.9,0.6666666666666666,0.964807397158427,0.7,0.3333333333333333,0.7137487847488156,0.4,0.6666666666666666,0.5442479244984042,13.6,10.0,12.449425836082856,5.4,5.333333333333333,9.862152721671988,6.4,4.666666666666667,6.675564437567508,2.9,2.0,5.147029150901163,11.2,12.0,13.467733540295313,15.7,17.0,13.169650178016722,6.2,8.0,6.156001381190181,3.0,3.3333333333333335,5.173520708213061,1.5,1.3333333333333333,1.7316339169457575,1.3,2.0,0.902925137514309,0.5,0.6666666666666666,0.8973059270877968,0.5,0.6666666666666666,0.4191889886424955,15.5,16.0,14.04213760967144,8.4,12.0,8.663999077470633,8.2,9.0,7.461939958903196,4.7,6.0,4.407368686897017,14.0,16.333333333333332,12.061070572996055,14.0,12.666666666666666,13.538093708327192,8.1,6.666666666666667,6.934769151168588,3.9,5.333333333333333,4.499901656655697,1.0,0.33333333333333326,1.3333333333333335,0.33333333333333337
3703,2005-04-02 00:00:00,Liverpool,Bolton,1.5,1.6666666666666667,1.4293817106708213,0.9,0.6666666666666666,0.964807397158427,0.9,1.0,0.7137487847488156,0.4,0.3333333333333333,0.5442479244984042,13.4,10.666666666666666,12.449425836082856,5.2,5.0,9.862152721671988,6.4,5.666666666666667,6.675564437567508,3.0,2.0,5.147029150901163,10.6,12.333333333333334,13.467733540295313,15.5,13.666666666666666,13.169650178016722,6.3,6.666666666666667,6.156001381190181,2.6,2.3333333333333335,5.173520708213061,1.4,0.6666666666666666,1.7316339169457575,1.3,1.0,0.902925137514309,0.5,0.3333333333333333,0.8973059270877968,0.7,1.0,0.4191889886424955,12.8,13.0,14.04213760967144,8.0,8.0,8.663999077470633,6.1,6.333333333333333,7.461939958903196,3.9,3.6666666666666665,4.407368686897017,13.3,12.666666666666666,12.061070572996055,16.2,16.666666666666668,13.538093708327192,5.9,5.666666666666667,6.934769151168588,3.7,4.0,4.499901656655697,1.0,1.0,0.33333333333333337,1.0
3706,2005-05-15 00:00:00,Liverpool,Aston Villa,1.3,1.3333333333333333,1.4293817106708213,0.8,1.0,0.964807397158427,0.7,0.3333333333333333,0.7137487847488156,0.5,0.6666666666666666,0.5442479244984042,13.3,13.333333333333334,12.449425836082856,6.6,9.333333333333334,9.862152721671988,6.5,6.666666666666667,6.675564437567508,3.4,4.666666666666667,5.147029150901163,10.2,7.0,13.467733540295313,15.3,13.333333333333334,13.169650178016722,6.7,7.666666666666667,6.156001381190181,4.0,6.333333333333333,5.173520708213061,2.0,2.3333333333333335,1.7316339169457575,1.1,2.3333333333333335,0.902925137514309,1.0,1.6666666666666667,0.8973059270877968,0.3,0.6666666666666666,0.4191889886424955,14.2,18.666666666666668,14.04213760967144,9.1,7.666666666666667,8.663999077470633,7.9,11.333333333333334,7.461939958903196,5.0,5.0,4.407368686897017,11.2,12.333333333333334,12.061070572996055,18.3,19.333333333333332,13.538093708327192,5.6,7.333333333333333,6.934769151168588,4.9,5.666666666666667,4.499901656655697,1.0,1.0000000000000002,1.3333333333333335,0.33333333333333326
3707,2004-08-21 00:00:00,Man United,Norwich,1.466666666666667,1.459375000000001,1.5333333333333334,1.0844444444444445,1.0562500000000008,0.8666666666666667,0.6511111111111111,0.633333333333334,0.7333333333333333,0.4561111111111113,0.445833333333333,0.7333333333333333,12.574444444444445,12.656250000000005,10.4,9.441666666666665,9.490625000000007,10.733333333333333,6.791666666666665,6.8010416666666655,5.466666666666667,4.936666666666667,4.9343749999999975,5.266666666666667,12.33333333333334,12.422916666666671,13.466666666666667,13.64722222222222,13.609375000000004,12.533333333333333,6.104444444444447,6.137500000000001,5.866666666666666,4.6622222222222245,4.716666666666666,5.533333333333333,1.4700000000000002,1.4656250000000013,1.7333333333333334,1.086111111111111,1.0593749999999997,0.7333333333333333,0.652777777777778,0.6354166666666667,1.1333333333333333,0.45388888888888906,0.4458333333333332,0.26666666666666666,12.587777777777779,12.66458333333333,15.266666666666667,9.446666666666665,9.513541666666665,8.4,6.801111111111111,6.814583333333331,8.133333333333333,4.944999999999997,4.952083333333333,4.066666666666666,12.327777777777781,12.41875000000001,11.333333333333334,13.656666666666666,13.598958333333337,14.4,6.09722222222222,6.1333333333333355,8.066666666666666,4.6572222222222255,4.709375,4.6,1.0,0.006250000000000311,0.003124999999998934,0.4031250000000002
3709,2004-09-20 00:00:00,Man United,Liverpool,1.466666666666667,1.459375000000001,1.2586206896551724,1.0844444444444445,1.0562500000000008,1.0,0.6511111111111111,0.633333333333334,0.6379310344827587,0.4561111111111113,0.445833333333333,0.5172413793103449,12.574444444444445,12.656250000000005,13.327586206896552,9.441666666666665,9.490625000000007,9.155172413793103,6.791666666666665,6.8010416666666655,7.103448275862069,4.936666666666667,4.9343749999999975,4.862068965517241,12.33333333333334,12.422916666666671,14.017241379310345,13.64722222222222,13.609375000000004,13.89655172413793,6.104444444444447,6.137500000000001,6.189655172413793,4.6622222222222245,4.716666666666666,5.051724137931035,1.4700000000000002,1.4656250000000013,1.7758620689655173,1.086111111111111,1.0593749999999997,0.8275862068965517,0.652777777777778,0.6354166666666667,0.9137931034482759,0.45388888888888906,0.4458333333333332,0.39655172413793105,12.587777777777779,12.66458333333333,14.96551724137931,9.446666666666665,9.513541666666665,8.03448275862069,6.801111111111111,6.814583333333331,7.913793103448276,4.944999999999997,4.952083333333333,4.155172413793103,12.327777777777781,12.41875000000001,11.53448275862069,13.656666666666666,13.598958333333337,13.155172413793103,6.09722222222222,6.1333333333333355,6.931034482758621,4.6572222222222255,4.709375,4.137931034482759,1.0,0.006250000000000311,0.003124999999998934,0.4031250000000002
3711,2004-10-24 00:00:00,Man United,Arsenal,1.466666666666667,1.0,1.3157894736842106,1.0844444444444445,0.6666666666666666,0.9473684210526315,0.6511111111111111,0.3333333333333333,0.6526315789473685,0.4561111111111113,0.3333333333333333,0.4421052631578947,12.574444444444445,16.666666666666668,13.031578947368422,9.441666666666665,8.666666666666666,8.821052631578947,6.791666666666665,8.333333333333334,7.021052631578947,4.936666666666667,4.666666666666667,4.421052631578948,12.33333333333334,12.666666666666666,13.210526315789474,13.64722222222222,13.666666666666666,13.221052631578948,6.104444444444447,8.333333333333334,6.126315789473685,4.6622222222222245,2.0,4.831578947368421,1.4700000000000002,0.3333333333333333,1.768421052631579,1.086111111111111,2.6666666666666665,0.968421052631579,0.652777777777778,0.0,0.8,0.45388888888888906,1.3333333333333333,0.47368421052631576,12.587777777777779,8.333333333333334,14.2,9.446666666666665,14.0,8.442105263157895,6.801111111111111,6.333333333333333,7.71578947368421,4.944999999999997,10.333333333333334,4.378947368421053,12.327777777777781,15.666666666666666,12.157894736842104,13.656666666666666,7.666666666666667,13.463157894736842,6.09722222222222,7.0,6.7894736842105265,4.6572222222222255,5.0,4.347368421052631,1.0,0.6666666666666667,2.0,0.33333333333333337
3713,2004-11-20 00:00:00,Man United,Charlton,1.466666666666667,1.0,1.3834586466165413,1.0844444444444445,0.3333333333333333,1.112781954887218,0.6511111111111111,0.0,0.6541353383458647,0.4561111111111113,0.3333333333333333,0.556390977443609,12.574444444444445,16.0,12.68421052631579,9.441666666666665,9.333333333333334,10.323308270676693,6.791666666666665,8.333333333333334,6.796992481203008,4.936666666666667,5.333333333333333,5.353383458646617,12.33333333333334,12.666666666666666,13.278195488721805,13.64722222222222,15.333333333333334,13.38345864661654,6.104444444444447,9.666666666666666,5.909774436090226,4.6622222222222245,2.0,5.150375939849624,1.4700000000000002,2.6666666666666665,1.7316339169457575,1.086111111111111,1.0,0.902925137514309,0.652777777777778,0.3333333333333333,0.8973059270877968,0.45388888888888906,0.6666666666666666,0.4191889886424955,12.587777777777779,17.0,14.04213760967144,9.446666666666665,3.3333333333333335,8.663999077470633,6.801111111111111,9.0,7.461939958903196,4.944999999999997,1.3333333333333333,4.407368686897017,12.327777777777781,9.333333333333334,12.061070572996055,13.656666666666666,13.0,13.538093708327192,6.09722222222222,7.666666666666667,6.934769151168588,4.6572222222222255,0.6666666666666666,4.499901656655697,1.0,1.6666666666666665,0.6666666666666667,0.6666666666666667
3714,2004-12-04 00:00:00,Man United,Southampton,1.466666666666667,1.3333333333333333,1.448051948051948,1.0844444444444445,0.0,1.1103896103896105,0.6511111111111111,0.3333333333333333,0.6753246753246753,0.4561111111111113,0.0,0.564935064935065,12.574444444444445,15.333333333333334,12.87012987012987,9.441666666666665,6.666666666666667,10.058441558441558,6.791666666666665,8.666666666666666,6.954545454545454,4.936666666666667,3.0,5.201298701298701,12.33333333333334,12.666666666666666,13.097402597402597,13.64722222222222,15.333333333333334,13.194805194805195,6.104444444444447,8.333333333333334,5.8896103896103895,4.6622222222222245,2.3333333333333335,5.032467532467533,1.4700000000000002,1.6666666666666667,1.4285714285714286,1.086111111111111,1.0,0.5714285714285714,0.652777777777778,0.3333333333333333,0.8571428571428571,0.45388888888888906,0.3333333333333333,0.2857142857142857,12.587777777777779,12.333333333333334,12.285714285714286,9.446666666666665,9.666666666666666,9.714285714285714,6.801111111111111,7.333333333333333,6.285714285714286,4.944999999999997,5.0,4.428571428571429,12.327777777777781,10.666666666666666,11.428571428571429,13.656666666666666,16.333333333333332,14.571428571428571,6.09722222222222,5.333333333333333,7.285714285714286,4.6572222222222255,6.333333333333333,5.571428571428571,1.0,0.3333333333333335,1.0,1.3333333333333333
3715,2004-12-18 00:00:00,Man United,Crystal Palace,1.466666666666667,1.6666666666666667,1.4885057471264367,1.0844444444444445,0.0,1.0402298850574712,0.6511111111111111,0.3333333333333333,0.6896551724137931,0.4561111111111113,0.0,0.5287356321839081,12.574444444444445,23.0,13.068965517241379,9.441666666666665,4.0,9.758620689655173,6.791666666666665,11.666666666666666,7.114942528735632,4.936666666666667,1.0,5.109195402298851,12.33333333333334,7.666666666666667,12.948275862068966,13.64722222222222,11.0,13.183908045977011,6.104444444444447,12.666666666666666,5.977011494252873,4.6622222222222245,2.0,4.867816091954023,1.4700000000000002,1.6666666666666667,1.7316339169457575,1.086111111111111,1.6666666666666667,0.902925137514309,0.652777777777778,0.6666666666666666,0.8973059270877968,0.45388888888888906,0.6666666666666666,0.4191889886424955,12.587777777777779,16.333333333333332,14.04213760967144,9.446666666666665,6.333333333333333,8.663999077470633,6.801111111111111,8.0,7.461939958903196,4.944999999999997,4.333333333333333,4.407368686897017,12.327777777777781,9.333333333333334,12.061070572996055,13.656666666666666,14.0,13.538093708327192,6.09722222222222,7.333333333333333,6.934769151168588,4.6572222222222255,4.0,4.499901656655697,1.0,0.0,1.6666666666666667,1.6666666666666667
3716,2004-12-26 00:00:00,Man United,Bolton,1.466666666666667,3.3333333333333335,1.456989247311828,1.0844444444444445,0.6666666666666666,1.021505376344086,0.6511111111111111,1.0,0.6666666666666666,0.4561111111111113,0.3333333333333333,0.521505376344086,12.574444444444445,24.333333333333332,13.016129032258064,9.441666666666665,4.333333333333333,9.811827956989248,6.791666666666665,13.0,6.973118279569892,4.936666666666667,1.6666666666666667,5.118279569892473,12.33333333333334,8.333333333333334,12.833333333333334,13.64722222222222,10.333333333333334,13.338709677419354,6.104444444444447,12.333333333333334,5.994623655913978,4.6622222222222245,2.6666666666666665,4.844086021505376,1.4700000000000002,2.6666666666666665,1.596774193548387,1.086111111111111,2.0,1.1021505376344085,0.652777777777778,1.0,0.7096774193548387,0.45388888888888906,1.0,0.5053763440860215,12.587777777777779,12.666666666666666,12.510752688172044,9.446666666666665,8.0,9.521505376344086,6.801111111111111,6.0,6.849462365591398,4.944999999999997,4.666666666666667,5.010752688172043,12.327777777777781,14.0,12.817204301075268,13.656666666666666,18.333333333333332,13.53763440860215,6.09722222222222,5.666666666666667,6.016129032258065,4.6572222222222255,3.3333333333333335,4.672043010752688,1.0,0.666666666666667,1.3333333333333335,2.666666666666667
3718,2005-01-22 00:00:00,Man United,Aston Villa,1.7,2.3333333333333335,1.452991452991453,0.4,0.6666666666666666,1.0384615384615385,0.5,1.0,0.6623931623931624,0.2,0.3333333333333333,0.48717948717948717,18.6,18.666666666666668,12.384615384615385,6.9,6.333333333333333,9.841880341880342,10.2,12.333333333333334,6.688034188034188,3.2,3.0,5.230769230769231,11.6,11.666666666666666,12.7991452991453,13.2,11.666666666666666,13.235042735042734,9.8,10.666666666666666,5.82051282051282,2.0,1.6666666666666667,4.863247863247863,1.8,2.0,1.4743589743589745,0.6,0.0,1.141025641025641,1.2,1.0,0.6538461538461539,0.4,0.0,0.5,13.5,12.333333333333334,12.363247863247864,10.8,11.666666666666666,9.645299145299145,7.5,8.0,6.6239316239316235,5.6,6.333333333333333,5.102564102564102,10.1,8.666666666666666,12.491452991452991,15.9,15.0,13.277777777777779,5.9,6.0,5.97008547008547,6.1,5.333333333333333,4.611111111111111,1.0,0.3333333333333335,0.6666666666666666,1.666666666666667
3719,2005-02-05 00:00:00,Man United,Birmingham,2.0,1.6666666666666667,1.4229249011857708,0.5,0.3333333333333333,1.0395256916996047,0.6,0.6666666666666666,0.6521739130434783,0.2,0.0,0.466403162055336,19.0,18.333333333333332,12.26086956521739,7.2,8.333333333333334,9.932806324110672,10.7,11.333333333333334,6.624505928853755,3.6,4.0,5.2727272727272725,11.9,11.333333333333334,12.845849802371541,14.0,16.0,13.288537549407115,9.4,7.0,5.770750988142293,2.0,1.3333333333333333,4.822134387351778,1.7,2.3333333333333335,1.7316339169457575,1.3,1.6666666666666667,0.902925137514309,0.8,1.3333333333333333,0.8973059270877968,0.8,0.6666666666666666,0.4191889886424955,11.2,9.333333333333334,14.04213760967144,7.0,8.666666666666666,8.663999077470633,6.1,5.666666666666667,7.461939958903196,3.8,6.333333333333333,4.407368686897017,10.9,9.333333333333334,12.061070572996055,15.4,12.333333333333334,13.538093708327192,5.4,5.666666666666667,6.934769151168588,3.7,4.0,4.499901656655697,1.0,0.6666666666666667,1.3333333333333335,1.3333333333333335
3720,2005-02-26 00:00:00,Man United,Portsmouth,2.0,1.6666666666666667,1.451851851851852,0.4,0.3333333333333333,1.0407407407407407,0.5,0.3333333333333333,0.6481481481481481,0.2,0.0,0.4740740740740741,19.3,19.333333333333332,12.214814814814815,7.3,8.0,9.829629629629629,10.9,12.666666666666666,6.5851851851851855,3.4,4.0,5.192592592592592,10.7,10.666666666666666,12.74074074074074,14.1,16.666666666666668,13.303703703703704,9.2,5.666666666666667,5.7444444444444445,2.0,2.0,4.840740740740741,1.6,2.6666666666666665,1.7316339169457575,0.8,0.6666666666666666,0.902925137514309,1.0,1.6666666666666667,0.8973059270877968,0.6,0.6666666666666666,0.4191889886424955,16.0,16.333333333333332,14.04213760967144,7.9,8.0,8.663999077470633,8.0,8.666666666666666,7.461939958903196,4.0,4.666666666666667,4.407368686897017,8.5,5.666666666666667,12.061070572996055,11.1,8.666666666666666,13.538093708327192,6.6,6.333333333333333,6.934769151168588,3.7,2.0,4.499901656655697,1.0,0.9999999999999998,0.3333333333333333,1.3333333333333335
3721,2005-03-19 00:00:00,Man United,Fulham,2.1,2.3333333333333335,1.4293817106708213,0.4,0.6666666666666666,0.964807397158427,0.6,0.6666666666666666,0.7137487847488156,0.1,0.0,0.5442479244984042,18.4,16.0,12.449425836082856,6.8,8.333333333333334,9.862152721671988,10.5,9.333333333333334,6.675564437567508,2.9,3.6666666666666665,5.147029150901163,11.4,12.0,13.467733540295313,14.3,17.333333333333332,13.169650178016722,8.6,4.333333333333333,6.156001381190181,2.1,2.3333333333333335,5.173520708213061,1.7,2.0,1.7316339169457575,1.2,1.0,0.902925137514309,0.6,0.3333333333333333,0.8973059270877968,0.5,0.3333333333333333,0.4191889886424955,12.3,12.0,14.04213760967144,7.9,6.666666666666667,8.663999077470633,7.4,6.666666666666667,7.461939958903196,4.3,3.3333333333333335,4.407368686897017,14.2,11.333333333333334,12.061070572996055,15.4,12.333333333333334,13.538093708327192,8.0,7.333333333333333,6.934769151168588,4.2,2.6666666666666665,4.499901656655697,1.0,0.3333333333333335,0.33333333333333337,1.666666666666667
3723,2005-04-24 00:00:00,Man United,Newcastle,2.0,1.0,1.4293817106708213,0.4,0.3333333333333333,0.964807397158427,0.7,0.6666666666666666,0.7137487847488156,0.1,0.0,0.5442479244984042,20.0,18.333333333333332,12.449425836082856,7.2,9.0,9.862152721671988,11.1,9.0,6.675564437567508,3.1,4.333333333333333,5.147029150901163,11.2,14.333333333333334,13.467733540295313,13.9,14.666666666666666,13.169650178016722,9.4,10.333333333333334,6.156001381190181,2.3,3.0,5.173520708213061,1.5,1.3333333333333333,1.7316339169457575,0.8,0.6666666666666666,0.902925137514309,0.6,0.6666666666666666,0.8973059270877968,0.5,0.3333333333333333,0.4191889886424955,13.0,15.666666666666666,14.04213760967144,9.8,13.666666666666666,8.663999077470633,6.4,6.666666666666667,7.461939958903196,4.8,6.333333333333333,4.407368686897017,12.8,12.0,12.061070572996055,15.2,15.0,13.538093708327192,4.7,4.666666666666667,6.934769151168588,4.1,5.333333333333333,4.499901656655697,1.0,0.33333333333333326,0.3333333333333333,0.6666666666666667
3725,2005-05-10 00:00:00,Man United,Chelsea,1.8,1.0,1.4293817106708213,0.6,0.6666666666666666,0.964807397158427,0.7,0.3333333333333333,0.7137487847488156,0.2,0.3333333333333333,0.5442479244984042,19.1,22.666666666666668,12.449425836082856,7.6,7.333333333333333,9.862152721671988,11.0,11.0,6.675564437567508,3.4,2.6666666666666665,5.147029150901163,11.7,13.0,13.467733540295313,14.9,17.0,13.169650178016722,9.3,10.0,6.156001381190181,2.2,2.3333333333333335,5.173520708213061,0.4,0.6666666666666666,1.7316339169457575,2.1,2.6666666666666665,0.902925137514309,0.2,0.0,0.8973059270877968,0.7,1.0,0.4191889886424955,8.9,8.666666666666666,14.04213760967144,13.2,14.333333333333334,8.663999077470633,4.0,4.666666666666667,7.461939958903196,7.8,8.666666666666666,4.407368686897017,14.4,14.0,12.061070572996055,13.4,13.0,13.538093708327192,4.8,6.0,6.934769151168588,5.4,4.0,4.499901656655697,2.0,0.33333333333333337,2.0,0.33333333333333337
3726,2004-08-21 00:00:00,Newcastle,Tottenham,1.466666666666667,1.459375000000001,1.5,1.0844444444444445,1.0562500000000008,0.875,0.6511111111111111,0.633333333333334,0.75,0.4561111111111113,0.445833333333333,0.6875,12.574444444444445,12.656250000000005,10.625,9.441666666666665,9.490625000000007,10.5,6.791666666666665,6.8010416666666655,5.5625,4.936666666666667,4.9343749999999975,5.25,12.33333333333334,12.422916666666671,13.0,13.64722222222222,13.609375000000004,12.375,6.104444444444447,6.137500000000001,5.8125,4.6622222222222245,4.716666666666666,5.5,1.4700000000000002,1.4656250000000013,1.8125,1.086111111111111,1.0593749999999997,0.6875,0.652777777777778,0.6354166666666667,1.125,0.45388888888888906,0.4458333333333332,0.25,12.587777777777779,12.66458333333333,15.25,9.446666666666665,9.513541666666665,8.4375,6.801111111111111,6.814583333333331,8.125,4.944999999999997,4.952083333333333,4.0,12.327777777777781,12.41875000000001,11.8125,13.656666666666666,13.598958333333337,14.375,6.09722222222222,6.1333333333333355,7.8125,4.6572222222222255,4.709375,4.4375,2.0,0.006250000000000311,0.003124999999998934,0.4031250000000002
3728,2004-09-11 00:00:00,Newcastle,Blackburn,1.466666666666667,1.459375000000001,1.3111111111111111,1.0844444444444445,1.0562500000000008,1.0222222222222221,0.6511111111111111,0.633333333333334,0.6888888888888889,0.4561111111111113,0.445833333333333,0.5777777777777777,12.574444444444445,12.656250000000005,12.666666666666666,9.441666666666665,9.490625000000007,9.6,6.791666666666665,6.8010416666666655,6.666666666666667,4.936666666666667,4.9343749999999975,5.066666666666666,12.33333333333334,12.422916666666671,14.466666666666667,13.64722222222222,13.609375000000004,14.066666666666666,6.104444444444447,6.137500000000001,6.222222222222222,4.6622222222222245,4.716666666666666,5.355555555555555,1.4700000000000002,1.4656250000000013,2.0444444444444443,1.086111111111111,1.0593749999999997,0.8666666666666667,0.652777777777778,0.6354166666666667,1.0888888888888888,0.45388888888888906,0.4458333333333332,0.4,12.587777777777779,12.66458333333333,15.511111111111111,9.446666666666665,9.513541666666665,7.911111111111111,6.801111111111111,6.814583333333331,8.133333333333333,4.944999999999997,4.952083333333333,4.222222222222222,12.327777777777781,12.41875000000001,11.622222222222222,13.656666666666666,13.598958333333337,13.422222222222222,6.09722222222222,6.1333333333333355,7.111111111111111,4.6572222222222255,4.709375,3.8444444444444446,1.0,0.006250000000000311,0.003124999999998934,0.4031250000000002
3729,2004-09-25 00:00:00,Newcastle,West Brom,1.466666666666667,1.6666666666666667,1.2615384615384615,1.0844444444444445,1.0,0.9538461538461539,0.6511111111111111,1.0,0.676923076923077,0.4561111111111113,0.0,0.47692307692307695,12.574444444444445,14.333333333333334,13.153846153846153,9.441666666666665,11.0,9.107692307692307,6.791666666666665,8.333333333333334,7.046153846153846,4.936666666666667,4.666666666666667,4.8,12.33333333333334,12.333333333333334,13.892307692307693,13.64722222222222,13.666666666666666,13.584615384615384,6.104444444444447,11.0,6.184615384615385,4.6622222222222245,4.666666666666667,5.123076923076923,1.4700000000000002,2.0,1.7316339169457575,1.086111111111111,0.6666666666666666,0.902925137514309,0.652777777777778,1.0,0.8973059270877968,0.45388888888888906,0.6666666666666666,0.4191889886424955,12.587777777777779,14.666666666666666,14.04213760967144,9.446666666666665,8.333333333333334,8.663999077470633,6.801111111111111,7.666666666666667,7.461939958903196,4.944999999999997,5.0,4.407368686897017,12.327777777777781,11.666666666666666,12.061070572996055,13.656666666666666,14.666666666666666,13.538093708327192,6.09722222222222,6.333333333333333,6.934769151168588,4.6572222222222255,5.666666666666667,4.499901656655697,1.0,0.33333333333333326,0.33333333333333337,0.6666666666666667
